title,link,published,published_parsed,article_content
Polizei sucht Zeugen: 52-Jähriger wird am Bahnhof Lyss von Jugendlichen schwer verletzt,https://www.blick.ch/schweiz/bern/polizei-sucht-zeugen-52-jaehriger-wird-am-bahnhof-lyss-von-jugendlichen-schwer-verletzt-id19159177.html,"Sun, 19 Nov 2023 10:18:38 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=10, tm_min=18, tm_sec=38, tm_wday=6, tm_yday=323, tm_isdst=0)","Um kurz vor zwei Uhr morgens kam es am Bahnhof Lyss im Kanton Bern zu einer gewaltvollen Auseinandersetzung. Daran waren mehrere Jugendliche sowie ein 52-jähriger Mann beteiligt. Er musste mit schweren Verletzungen ins Spital gebracht werden.  Einige der beteiligten Jugendlichen konnten noch vor Ort angehalten werden. Sie wurden für Abklärungen auf die Polizeiwache gebracht. Nach bisherigen Erkenntnissen startete die Auseinandersetzung bei der Damentoilette des Bahnhofs. Die Gründe dafür sind noch unklar.  Die Polizei hat unter Leitung der kantonalen Jugendanwaltschaft Ermittlungen aufgenommen. Um zu klären, was genau vorgefallen ist, sucht die Polizei nun Zeugen. Personen, welche Informationen haben, sollen sich unter der Nummer +41 32 324 85 31 melden. (mrs)"
Ermittlungen laufen: Mann stirbt bei Wohnungsbrand in Holderbank AG,https://www.blick.ch/schweiz/mittelland/aargau/ermittlungen-laufen-mann-stirbt-bei-wohnungsbrand-in-holderbank-ag-id19159152.html,"Sun, 19 Nov 2023 10:05:35 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=10, tm_min=5, tm_sec=35, tm_wday=6, tm_yday=323, tm_isdst=0)","Am Sonntagmorgen entfachte im obersten Stockwerk eines Mehrfamilienhauses in Holderbank AG ein Brand. Wie ein Sprecher der Kantonspolizei Aargau gegenüber Blick bestätigt, kam infolgedessen ein Mann ums Leben. Weitere Angaben zur Identität des Opfers macht die Behörde nicht.  Die Brandmeldung sei gegen 8.30 Uhr am Morgen eingegangen. Als die Rettungskräfte eintrafen, fanden sie in der brennenden Wohnung einen Mann vor. Sie versuchten noch vor Ort, ihn zu reanimieren – erfolglos. Der Mann starb noch an der Unglücksstelle.  Die restlichen Bewohner des Mehrfamilienhauses wurden evakuiert. Sie konnten laut dem Sprecher aber inzwischen wieder in ihre Wohnungen zurückkehren. Weitere Verletzte gab es demnach keine. Was genau den Brand auslöste, ist noch unklar. Die Ermittlungen würden derzeit laufen, so der Sprecher. (mrs) "
Ein Anwohner entdeckte ihn zufällig: Autofahrer (26) kracht 10 Meter in die Tiefe – schwerverletzt,https://www.blick.ch/schweiz/zuerich/ein-anwohner-entdeckte-ihn-zufaellig-autofahrer-26-kracht-10-meter-in-die-tiefe-schwerverletzt-id19159102.html,"Sun, 19 Nov 2023 09:46:48 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=9, tm_min=46, tm_sec=48, tm_wday=6, tm_yday=323, tm_isdst=0)","Am Samstagabend sah ein Anwohner aus Sternenberg ZH ungewöhnliche Lichter im Wald. Kurzerhand macht er sich auf den Weg, um nach dem Rechten zu schauen. Im Wald angekommen, entdeckte er rund zehn Meter unterhalb der Strasse ein verunfalltes Auto. Umgehend rief der Anwohner den Notdienst. Dem Autofahrer leistete er Erste Hilfe, bis die Einsatzkräfte eintrafen und den Verunfallten sowie das Auto schliesslich bergen konnten. Der Schwerverletzte wurde mit einem Helikopter ins Spital geflogen.  Wie die Kantonspolizei Zürich mitteilt, geriet der 26-jährige Fahrer aus noch ungeklärten Gründen von der Strasse ab. Dies geschah während einer scharfen Linkskurve. Infolgedessen stürzte das Auto rechts über die Fahrbahn und krachte in die Tiefe – bis es schliesslich schwer beschädigt an einem Baum zum Stillstand kam. Die Kantonspolizei Zürich und die Staatsanwaltschaft See/Oberland untersuchen nun den genaueren Unfallhergang. (mrs)"
"Umstrittene IV-Gutachter: Bund zieht Firma aus dem Verkehr, doch nicht deren Ärzte",https://www.blick.ch/schweiz/umstrittene-iv-gutachter-bund-zieht-firma-aus-dem-verkehr-doch-nicht-deren-aerzte-id19157927.html,"Sun, 19 Nov 2023 09:35:39 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=9, tm_min=35, tm_sec=39, tm_wday=6, tm_yday=323, tm_isdst=0)","Das Urteil der Eidgenössischen Kommission für Qualitätssicherung in der medizinischen Begutachtung (EKQMB) über die Arbeit der PMEDA AG des umstrittenen Neurologen Henning Mast (70) ist vernichtend: «Die Evaluation hat gezeigt, dass die überwiegende Mehrheit der untersuchten Gutachten gravierende formale und inhaltliche Mängel aufweist.» Aufgrund dieses Fazits beschloss das Bundesamt für Sozialversicherungen (BSV) im Oktober, dass die kantonalen IV-Stellen in Zukunft nicht mehr mit PMEDA zusammenarbeiten dürfen. Jedoch: Die Ärztinnen und Ärzte, die als «fallführende Gutachter» für die «gravierenden Mängel» verantwortlich sind, dürfen weiterhin für die IV tätig sein. Auf der aktuellen Liste der Sachverständigen-Zweierteams, die nach Zufallsprinzip für IV-Gutachten eingesetzt werden, stehen mehrere Mediziner, die jahrelang für PMEDA gearbeitet haben. Unter ihnen ist mit Dr. D.* gar ein Arzt, der bis vor wenigen Wochen im Verwaltungsrat von PMEDA sass. Er führt eine Praxis in der Stadt Zürich, die bei sämtlichen Zweierteams mit ehemaligen PMEDA-Ärzten als Korrespondenzadresse angegeben ist. Der Bund sieht darin kein Problem. Ein Sprecher hält gegenüber SonntagsBlick fest: «Grundsätzlich spricht nichts dagegen, dass Ärztinnen und Ärzte, welche die qualitativen und formellen Anforderungen erfüllen, und die für die PMEDA AG als Sachverständige tätig waren beziehungsweise noch sind, auch im Rahmen von Sachverständigen-Zweierteams oder in anderen Gutachterstellen Gutachten für die IV erstellen können.» Die EKQMB habe weder in der Empfehlung noch im dazugehörenden Bericht konkrete Angaben zu einzelnen Sachverständigen gemacht, so der Sprecher weiter: «Der Bericht der EKQMB lässt keinen Rückschluss auf die dem Gesamtgutachten zugrunde liegenden Gutachten der einzelnen Fachärzte oder Fachärztinnen zu, ebenso wenig auf diese Sachverständigen selbst.» Aufgrund der vorliegenden Unterlagen könne deshalb kein Gutachtensstopp für einzelne Sachverständige abgeleitet werden. «Das wäre sachlich unhaltbar», so das BSV. Das letzte Wort scheint jedoch noch nicht gesprochen. Die Verantwortlichen der EKQMB sagen gegenüber SonntagsBlick: «Die Tatsache, dass die ehemaligen PMEDA-Gutachter jetzt als Zweierteams zugelassen sind, ist uns in den letzten Tagen bekannt geworden.» Man werde dieses Thema an der nächsten Sitzung im Februar 2024 traktandieren.  *Name bekannt"
Walliser Jägerpräsident warnt vor falschen Erwartungen an Wolfsjagd: «Werden nächsten Sommer gleich viele Wölfe haben wie jetzt»,https://www.blick.ch/schweiz/westschweiz/wallis/walliser-jaegerpraesident-warnt-vor-falschen-erwartungen-an-wolfsjagd-werden-naechsten-sommer-gleich-viele-woelfe-haben-wie-jetzt-id19158678.html,"Sun, 19 Nov 2023 09:07:24 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=9, tm_min=7, tm_sec=24, tm_wday=6, tm_yday=323, tm_isdst=0)","Bis diese Ziel erreicht ist, werde es fünf bis zehn Jahre dauern, sagte Vuignier im Interview mit der «NZZ am Sonntag». «Die Politik schürt da zum Teil falsche Hoffnungen.» Er rechnet damit, dass diesen Winter «vielleicht» 10 bis 15 Wölfe geschossen werden. «Wir werden nächsten Sommer wieder gleich viele Wölfe haben wie jetzt.» Die Wolfsjagd sei schwierig, weil die Tiere ein riesiges Territorium bewohnten, so Vuignier. «Es wird sehr schwierig sein, ihn zu finden. Wölfe sind sehr intelligent und diskret.» Im Gegensatz zur Gemsjagd sei die Wolfsjagd zudem sehr statisch. «Einen Wolf zu schiessen, bedeutet, im Winter nachts bei minus 15 Grad auszuharren, sein Handy nicht einschalten und keinen Lärm machen zu dürfen.» Die Jagd auf die Raubtiere sei allerdings nötig, sagte Vuignier. «Man darf nicht paranoid sein. Aber es ist schon so, dass der Wolf die Scheu vor den Menschen verloren hat, weil er bis jetzt kaum gejagt wurde.» Das Wallis will sieben der 13 im Kanton und in den angrenzenden Gebieten lebenden Wolfsrudel beseitigen, wie am Freitag bekannt geworden war. Dies entspricht dem Abschuss von etwa 34 Wölfen bei einer geschätzten Population von insgesamt 90 bis 120 Tieren. Mit der Lockerung des Wolfsschutzes in der Schweiz können Wölfe neu geschossen werden, bevor sie Schaden angerichtet haben. Dies betrifft nicht nur einzelne Tiere, sondern ganze Rudel. Der Bundesrat hatte die Anpassung der Jagdverordnung Anfang November gutgeheissen."
"Crash auf A1: Pole (26) verursacht auf A1 Unfall mit 2,6 Promille",https://www.blick.ch/schweiz/mittelland/aargau/crash-auf-a1-pole-26-verursacht-auf-a1-unfall-mit-2-6-promille-id19158952.html,"Sun, 19 Nov 2023 08:46:54 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=8, tm_min=46, tm_sec=54, tm_wday=6, tm_yday=323, tm_isdst=0)","In der Nacht auf Sonntag wurde der Kantonspolizei Aargau ein auf dem Überholstreifen der A1 querstehendes Fahrzeug gemeldet. Bevor das Fahrzeug zum Stehen kam, soll es Schlangenlinien gefahren und mit einer Leitplanke kollidiert sein. Die Beamten rückten umgehend aus.  Vor Ort trafen die Polizisten auf den Fahrer. Es handelt sich um einen 26-jährigen Polen, der sich beim Unfall leicht verletzte. Gemäss erster Ergebnisse kollidierte er erst mit der Mittelleitplanke und dann mit der Randplanke. Sowohl am Fahrzeug als auch an der Autobahneinrichtung entstanden Sachschaden. Aufgrund der Umstände führten die Beamten einen Alkoholtest durch. Dabei stellten fest, dass der Mann schwer alkoholisiert war. Der durchgeführte Atemalkoholtest ergab einen Wert von über 1,3 mg/l – das entspricht über 2,6 Promille. Dem Fahrer wurde der ausländische Fahrausweis aberkannt. Zudem wurde er bei der zuständigen Staatsanwaltschaft zur Anzeige gebracht. (mrs) "
Nach Abgang von grossen Werbekunden: Elon Musk (52) kündigt «thermonukleare Klage» an,https://www.blick.ch/schweiz/nach-abgang-von-grossen-werbekunden-elon-musk-52-kuendigt-thermonukleare-klage-an-id19158625.html,"Sun, 19 Nov 2023 01:17:34 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=1, tm_min=17, tm_sec=34, tm_wday=6, tm_yday=323, tm_isdst=0)","Anfang Woche veröffentlichte die amerikanische Medienaufsichtsbehörde Media Matters einen Bericht. Darin hielt die Organisation fest, dass die Werbung von grossen Firmen auf der Plattform X nicht selten neben antisemitischen Inhalten landet. Der Bericht hatte weitreichende Folgen für X: Nahezu täglich kündigten grosse Firmen an, künftig keine Werbung mehr zu schalten auf der Plattform von Elon Musk. Unter anderem ziehen sich Apple und Disney zurück. Dazu kommt, dass die Nutzerzahlen seit Wochen rückläufig sind. Für X dürfte dies hohe Umsatzeinbussen bedeuten. Am Samstag meldete sich Elon Musk zu Wort. Der Besitzer von X verkündete, dass er noch am Montag eine Klage gegen Media Matters einreichen werde. «In der Sekunde, in der das Gericht am Montag öffnet, wird X Corp eine thermonukleare Klage gegen Media Matters und ALLE, die bei diesem betrügerischen Angriff auf unser Unternehmen mitgemacht haben, einreichen», so der Multimilliardär. Laut Musk habe Media Matters «eine Geschichte veröffentlicht, die die wirklichen Erfahrungen auf X völlig falsch darstellt». Dem 52-Jährigen zufolge war der Bericht ein Versuch, «die Redefreiheit zu untergraben und Werbekunden in die Irre zu führen». Bei X stehe der Schutz der freien Meinungsäusserung über allem, «einschliesslich des Profits», so Musk in seiner Erklärung. «Damit die Rede wirklich frei ist, müssen wir auch die Freiheit haben, Dinge zu sehen oder zu hören, die manche Menschen als anstössig empfinden könnten», ist sich der reichste Mensch der Welt sicher. (obf)"
Eines tot aufgefunden: Unbekannte klauen Hundemama zweimal ihre Welpen,https://www.blick.ch/ausland/eines-tot-aufgefunden-unbekannte-klauen-hundemama-zweimal-ihre-welpen-id19161029.html,"Sun, 19 Nov 2023 22:38:35 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=22, tm_min=38, tm_sec=35, tm_wday=6, tm_yday=323, tm_isdst=0)","Jeremy Gaedke ist fassugslos. Beim Besitzer eines Tierhofs in Appenweier in der Nähe von Strassburg (F) wurde vergangene Woche eingebrochen. «Als wir am Montagmorgen auf dem Hof ankamen, haben wir das Chaos vorgefunden», erzählt Gaedke gegenüber «Bild». «Wir haben sofort die Polizei alarmiert, welche mit der Kriminaltechnik vor Ort kamen. Es gab Schäden und Einbruchsspuren an den Tiergehegen und am Dach.» Dem Anschein nach wollten die Einbrecher einen Traktor kurzschliessen und sich damit aus dem Staub machen. Als das nicht gelang, nahmen die Unbekannten etwas ganz anderes mit: ein neun Tage altes Hundebaby. Doch damit nicht genug. In der Nacht auf Donnerstag verschafften sich Eindringlinge abermals Zutritt zum Tierhof, auf dem auch Hühner, Enten, Gänse und Waschbären leben. Diesmal klauten sie zwei weitere Hundewelpen. Jeremy Gaedke fand auch die Hundemama verletzt auf, eine russische Hütehündin der Rasse Owtscharka. Später wurde ein Hundewelpe tot auf einer Wiese auf dem Nachbargrundstück gefunden. «Ohne ihre Mutter überleben die Welpen in diesem Alter nicht», erklärt Gaedke traurig. «Der Tod und der gesamte Vorfall nimmt uns hier alle sehr mit. Wir sind sprachlos – es ist eine Tragödie für unseren Hof.» 190 Tiere betreut der Tierhof-Besitzer in seinem kleinen Reich. Das Motiv für die Tat ist noch nicht bekannt. Zeugen, die Hinweise und Tipps geben können, werden gebeten, sich beim lokalen Polizeiposten in Appenweier zu melden. (obf)"
Sie wurde palliativ betreut: Ex-US-First Lady Rosalynn Carter mit 96 Jahren gestorben,https://www.blick.ch/ausland/sie-wurde-palliativ-betreut-ex-us-first-lady-rosalynn-carter-mit-96-jahren-gestorben-id19160875.html,"Sun, 19 Nov 2023 20:33:33 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=20, tm_min=33, tm_sec=33, tm_wday=6, tm_yday=323, tm_isdst=0)","Rosalynn Carter, die ehemalige First Lady der USA, ist am Sonntag im Alter von 96 Jahren gestorben. Die Ehefrau des früheren Präsidenten Jimmy Carter (99) sei am Sonntagnachmittag (Ortszeit) in ihrem Heimatort Plains im US-Bundesstaat Georgia «friedlich im Kreise der Familie» gestorben, teilte eine von den Carters gegründete Stiftung mit. «Rosalynn war meine gleichberechtigte Partnerin bei allem, was ich je erreicht habe», zitierte die Stiftung Jimmy Carter. «Solange Rosalynn auf der Welt war, wusste ich immer, dass mich jemand liebte und unterstützte.» Im Mai war öffentlich geworden, dass Rosalynn Carter an Demenz erkrankt war. Die Stiftung teilte schliesslich am vergangenen Freitag mit, dass die 96-Jährige palliativ zu Hause betreut werde. Jimmy Carter befindet sich seit Mitte Februar ebenfalls zu Hause in palliativer Betreuung im Kreise seiner Familie. Rosalynn und Jimmy Carter hatten 1946 geheiratet – das Paar hat vier Kinder. Die ehemalige First Lady machte sich für soziale Belange stark und verfasste mehrere Bücher. Sie soll während der Präsidentschaft ihres Ehemanns erheblichen Einfluss auf die Politik im Weissen Haus gehabt haben. Der demokratische Politiker aus dem Bundesstaat Georgia im Süden der USA war von 1977 bis 1981 US-Präsident, bis er von dem Republikaner Ronald Reagan abgelöst wurde. Er ist der älteste noch lebende frühere US-Präsident. Im Winter machte die Stiftung des Paares öffentlich, dass der Ex-Präsident nach einer Serie von Spitalaufenthalten keine weiteren medizinischen Schritte mehr unternehmen wolle. Im September überraschte er dann mit einem öffentlichen Auftritt bei einer Erdnussparade in seiner Heimatstadt Plains. Carter und seine Ehefrau Rosalynn zeigten sich in einer dunklen Limousine. (SDA)"
War das Massaker ein Zufallsschlag?: Hamas-Terroristen sollen Angriff auf Festival nicht geplant haben,https://www.blick.ch/ausland/war-das-massaker-ein-zufallsschlag-hamas-terroristen-sollen-angriff-auf-festival-nicht-geplant-haben-id19160723.html,"Sun, 19 Nov 2023 19:46:40 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=19, tm_min=46, tm_sec=40, tm_wday=6, tm_yday=323, tm_isdst=0)","Beim Rave-Festival Supernova in der südisraelischen Wüste kam es am 7. Oktober nach dem Hamas-Angriff zu einem Massaker. Mehrere Hundert Menschen wurden ermordet, Dutzende wurden in den Gazastreifen verschleppt. Jetzt kommen neue Details ans Licht: Demnach soll der Hamas-Angriff auf das Musikfestival gar nicht geplant gewesen sein. Das berichten israelische Medien unter Berufung auf Polizei- und Sicherheitsquellen. So sollen die Hamas-Terroristen gar nichts von der Veranstaltung gewusst und einen entsprechenden Angriff auch nicht geplant haben. Vielmehr hätten sie durch die Drohnen und die Fallschirm-Springer von dem Event unweit von Kibbuz Re' erfahren. Bei dem Angriff soll es sich den Berichten zufolge also um einen Zufallsschlag gehandelt haben. Die «wachsende Einschätzung», dass das Festival nicht von Anfang an im Visier der Hamas-Kämpfer war, stützt sich dabei auf polizeiliche Ermittlungen sowie Verhöre von gefangenen Hamas-Mitgliedern. Wie die israelische Zeitung «Haaretz» schreibt, habe man bei den Leichen der getöteten Hamas-Mitglieder zudem Karten der Zielorte sichergestellt und dabei keine mit dem Veranstaltungsort des Festivals gefunden. Hinzu kommt, dass das Festival ursprünglich für Donnerstag und Freitag angesetzt gewesen sei. Der Samstag sei erst am Dienstag in der Woche des Angriffs in das Programm aufgenommen worden. Wie es im Bericht heisst, kann der Angriff also gar nicht von langer Hand geplant gewesen sein. Zudem sei es den meisten Festival-Besuchern gelungen, rechtzeitig zu entkommen. «Die grosse Mehrheit der Besucher konnten vier Minuten nach dem Raketenangriff fliehen», schreibt «Haaretz» unter Berufung auf eine Polizeiquelle. Das sind jedoch nicht die einzigen Erkenntnisse, zu der die Untersuchung kam: So soll dem Bericht zufolge auch Israel für einige am Festival verursachte Todesfälle verantwortlich sein. Demnach habe ein israelischer Militärhelikopter das Feuer auf die Angreifer eröffnet und dabei einige Raver getroffen. «Eine Untersuchung des Vorfalls ergab, dass ein [israelischer Militär-]Kampfhelikopter, der vom Stützpunkt Ramat David aus am Tatort eintraf, auf die Terroristen schoss und offenbar auch einige der Feiernden traf», zitierte die Zeitung einen ungenannten Polizeibeamten. Weiter ist dem Polizeibericht zu entnehmen, dass die Zahl der Todesopfer des Angriffs von 270 auf 364 erhöht wurde. Darunter befänden sich 17 Polizeibeamte. Die Zahl der entführten Festivalbesucher wurde mit 40 angegeben. (dzc)"
"Millet Ben Haim (27) überlebte das Festival-Massaker in Israel: «Ich wusste, dass sie mich vergewaltigen würden»",https://www.blick.ch/ausland/millet-ben-haim-27-ueberlebte-das-festival-massaker-in-israel-ich-wusste-dass-sie-mich-vergewaltigen-wuerden-id19160303.html,"Sun, 19 Nov 2023 18:32:28 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=18, tm_min=32, tm_sec=28, tm_wday=6, tm_yday=323, tm_isdst=0)","Vor rund fünf Wochen erlebte die Israelin Millet Ben Haim (27) die wohl brutalsten Stunden ihres Lebens. Zusammen mit einigen Freundinnen war sie an jenem Tag auf dem Gelände des Supernova Musikfestivals beim Kibbuz Re'im, als plötzlich die Hölle über sie hereinbrach.  Die junge Frau hat den brutalen Angriff der Hamas auf die Festivalbesucher überlebt – mit viel Glück. Aber auch wenn sie heute noch am Leben sei, so werde sie nie wieder die Gleiche sein wie früher, sagt sie zur «Bild». Alles begann am 7. Oktober um halb sieben in der Früh, als beim Festival plötzlich die Musik aufhörte zu spielen. «Bis zu dem Zeitpunkt war es eine wirklich gute Party», erinnert sich Ben Haim zurück.«Dann kamen die Raketen. Dutzende, vielleicht hunderte bedeckten den Himmel.»  Wie viele andere Festivalbesucher versuchte auch Ben Haim mit dem Auto zu fliehen. Doch sie hatte keine Chance. «Nach ein paar Metern fingen die Leute an, zu schreien, dass vorne Terroristen sind, die schiessen.» Ben Haim sass in einer Sackgasse. «Die Terroristen waren auf allen Seiten, wir konnten nirgendwohin fahren. Und wir wussten, dass sie näher kommen.» Das Einzige, was ihr und ihren Freundinnen jetzt noch blieb, war die Flucht über die Felder. Das reinste Chaos sei es gewesen, erinnert sich Ben Haim. «Die Terroristen wussten genau, wohin wir fliehen und haben uns umzingelt. Einige von ihnen fuhren Autos, andere hatten Motorräder, manche waren zu Fuss unterwegs und einige kamen mit Paraglidern vom Himmel.» Also rannte sie immer weiter, bis sie mit drei anderen Frauen ein Versteck in einem Gebüsch fand. In ihrer Verzweiflung versuchte Ben Haim bei der Polizei, um Hilfe zu rufen. Doch die Antwort des Beamten war wenig aufmunternd. «Er sagte, dass wir durchhalten sollen. Aber auch, dass die umliegenden Dörfer von Terroristen umzingelt seien.» Da sei ihr die Dimension des Angriffs erst so richtig klar geworden. Während sich die Frauen versteckt hielten, hörten sie immer wieder die Stimmen der Hamas-Terroristen. Das Erschreckendste sei gewesen, wie locker die Männer schienen. Sie hätten sie sogar lachen gehört, so Ben Haim. «Mir wurde klar: Wenn sie sich so wohlfühlen, ist unsere Armee nicht in der Nähe.» Ihr sei bewusst gewesen, was ihr geblüht hätte, wenn sie in die Hände der Terroristen fallen würde. «Ich wusste, dass sie mich vergewaltigen würden.» Weil die Lage aussichtslos schien, wollte sich Ben Haim von ihrer Familie verabschieden. «Ich habe ihnen gesagt, dass ich mit meinem Leben zufrieden bin.» Doch wie durch ein Wunder wurde sie wenig später von einem Mann kontaktiert, der mit seinem Auto Zivilisten in der Gegend zu retten versuchte. «Er sagte, dass er hupen wird, wenn er da ist, dann sollte ich rauskommen», so Ben Haim. Irgendwann sei es dann so weit gewesen. Die Hupe erklang. «Da wurde mir klar, dass ich aus dem Gebüsch rauskommen muss, damit er uns sieht.» Die Schüsse gingen derweil unaufhörlich weiter. «Das war der grusligste Moment.» Gemeinsam mit den anderen Frauen schaffte es Ben Haim trotz Kugelhagel zum Auto. Mittlerweile ist die junge Frau wieder bei ihrer Familie in Sicherheit. Doch die Stunden haben tiefe Narben hinterlassen. «Ich habe nicht das Gefühl, dass es vorbei ist. Das Trauma ist so gross, es berührt mich so tief.» Es sei auch schwierig, bei ihrer Familie zu sein. «Ich habe nicht das Gefühl, dass sie mich sehen. Ich fühle mich wie ein Geist. Ich weiss nicht, wer ich bin.» Auch wenn Millet den Terrorangriff überstanden hat, ist sie sich bewusst: «Es ist noch lange nicht vorbei.» (ced)"
Filippo T. in Deutschland gefasst: Italiener (22) ermordet Ex-Freundin (†22) und wirft sie in Schlucht,https://www.blick.ch/ausland/filippo-t-in-deutschland-gefasst-italiener-22-ermordet-ex-freundin-22-und-wirft-sie-in-schlucht-id19160405.html,"Sun, 19 Nov 2023 17:56:00 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=17, tm_min=56, tm_sec=0, tm_wday=6, tm_yday=323, tm_isdst=0)","Ein italienischer Student ist nach der mutmasslichen Entführung und Ermordung seiner Ex-Freundin in Deutschland festgenommen worden. Nach einer einwöchigen Fahndung durch die italienischen Behörden wurde Filippo T.* (22) aus Padua nahe Leipzig in seinem Auto aufgegriffen, wie italienische Medien am Sonntag berichteten. Der Präsident der Region Venetien, Luca Zaia, bestätigte die Festnahme. Der Student und seine Ex-Freundin Giulia C.* (†22) galten seit Tagen als vermisst. Aufnahmen von Überwachungskameras unweit des Hauses der Frau brachten die Polizei zu Beginn der Woche auf die Spur des Studenten. Auf den Bildern war zu sehen, wie der 22-Jährige seine Ex-Freundin am 11. November angriff und im Anschluss mit ihr in seinem Auto flüchtete. Am Samstag wurde die Leiche der Frau nach langer Suche mit Stichwunden an Hals und Nacken in einer Schlucht in der Nähe des Lago di Barcis rund 120 Kilometer nördlich von Venedig (I) gefunden. Eine Überwachungskamera hatte den schwarzen Fiat Punto des mutmasslichen Täters erfasst. Die Ermittler sind sich sicher, dass die Frau bereits tot war, als sie über den Steilhang gestossen wurde. Die Leiche wies zudem zahlreiche Abwehrverletzungen an Händen und Armen auf. Regionalpräsident Zaia kündigte im Sender Rainews24 an, dass am Tag der Beisetzung in den Schulen über sogenannte Femizide, also die gezielte Tötung von Frauen, gesprochen werden soll. Der Fall hat in Italien Empörung und Trauer ausgelöst. Laut Medienberichten waren die beiden Studenten eineinhalb Jahre lang ein Paar gewesen, bevor sich die junge Frau von ihrem Freund trennte. Die beiden sollen aber auch danach weiterhin in Kontakt geblieben sein. In diesem Jahr wurden in Italien bis zum 12. November laut Zahlen des Innenministeriums 102 Frauen ermordet. 82 der Frauen wurden von Familienmitgliedern, aktuellen oder Ex-Partnern getötet. (AFP/ced) * Namen bekannt"
Entführung im Roten Meer: Huthi-Rebellen greifen Tanker an und nehmen Geiseln,https://www.blick.ch/ausland/entfuehrung-im-roten-meer-huthi-rebellen-greifen-tanker-an-und-nehmen-geiseln-id19160252.html,"Sun, 19 Nov 2023 16:21:22 GMT","time.struct_time(tm_year=2023, tm_mon=11, tm_mday=19, tm_hour=16, tm_min=21, tm_sec=22, tm_wday=6, tm_yday=323, tm_isdst=0)","Im Roten Meer haben die Huthi-Rebellen, bei der es sich um eine Bürgerkriegspartei im Jemen handelt, vor der Küste des Jemens ein Frachtschiff im Roten Meer angegriffen und fast zwei Dutzend Geiseln genommen. Das berichten diverse Medien. Die Rebellen hätten an Bord des Autotransporters Galaxy Leader die Kontrolle übernommen, berichtete der Nachrichtensender Al-Hadath am Sonntag. An Bord sei eine 22-köpfige Besatzung. Eine Quelle für diese Angaben nannte Al-Hadath nicht. Israelischen Medien zufolge soll das Frachtschiff von einem Unternehmen betrieben werden, das zum Teil dem britisch-israelischen Geschäftsmann Rami Ungar gehört. Die etwa 190 Meter lange Galaxy Leader wurde 2002 gebaut und fährt unter der Flagge Bahamas. Ein Sprecher der israelischen Armee sprach von einem «sehr schwerwiegendem Vorfall mit globaler Reichweite». Der Frachter sei von der Türkei auf dem Weg nach Indien mit einer internationalen Crew an Bord gewesen. Israelische Staatsangehörige seien nicht an Bord. Entgegen der Behauptungen der Huthi-Rebellen betonte er, dass es sich um «kein israelisches Schiff» handle. Am Sonntag hatten die vom Iran unterstützten Huthi-Rebellen mit Angriffen auf «sämtliche Schiffe» mit Bezug zu Israel gedroht. Ab sofort seien alle Schiffe ein Ziel, die unter der Flagge Israels führen, die im Besitz israelischer Unternehmen seien oder die von israelischen Firmen betrieben würden, teilte Sprecher Jahja Sari mit. Es ist anzunehmen, dass die Angreifer davon ausgegangen sind, dass sich wegen des britisch-israelischen Besitzers des Schiffs israelische Staatsangehörige auf dem Schiff befinden würden. Das Büro des israelischen Regierungschefs Benjamin Netanyahu (74) machte den Iran direkt für den Angriff verantwortlich. «Wir verurteilen den iranischen Angriff auf ein internationales Schiff aufs Schärfste», teilte ein Sprecher mit. Auf dem Schiff sollen sich den Angaben nach Menschen aus der Ukraine, Bulgarien und Mexiko sowie aus den Philippinen befinden. (SDA)"
